time,low,high,open,close,volume
2022-08-15 07:00:00,23950.18,24224.45,24144.11,24030.51,1726.27193187
2022-08-15 06:00:00,24092.69,24835.48,24827.7,24146.41,1968.23839582
2022-08-15 05:00:00,24757.56,24986.91,24856.67,24827.7,770.8024359
2022-08-15 04:00:00,24697.72,24892.01,24872.44,24856.71,933.27058472
2022-08-15 03:00:00,24791.33,25214.57,24929.58,24872.44,2071.08786157
2022-08-15 02:00:00,24651.51,24938.89,24654.22,24930.15,1385.69618583
2022-08-15 01:00:00,24341.64,24689.85,24408.36,24657.87,1054.24591797
2022-08-15 00:00:00,24169.91,24421.88,24316.58,24407.62,674.90840057
2022-08-14 23:00:00,24242.44,24361.57,24267.31,24316.71,441.59035556
2022-08-14 22:00:00,24182.98,24373.48,24353.74,24267.34,583.01585623
2022-08-14 21:00:00,24281.14,24443.14,24320.04,24353.74,399.82203888
2022-08-14 20:00:00,24260.17,24360.79,24293.01,24319.55,412.22944608
2022-08-14 19:00:00,24251.34,24334.88,24295.63,24292.9,461.89138183
2022-08-14 18:00:00,24151.63,24307.67,24235.47,24295.12,683.92790602
2022-08-14 17:00:00,24177.02,24335.97,24318.87,24235.51,1437.48683995
2022-08-14 16:00:00,24314.63,24571.29,24531.75,24318.88,817.82448005
2022-08-14 15:00:00,24473.09,24549.98,24523.24,24534.47,485.79736862
2022-08-14 14:00:00,24468.76,24543.44,24485.89,24522.68,374.07680755
2022-08-14 13:00:00,24405.0,24543.1,24536.63,24484.94,667.18034553
2022-08-14 12:00:00,24475.8,24602.36,24571.87,24536.91,540.285149
2022-08-14 11:00:00,24530.81,24687.38,24630.11,24574.18,471.88378049
2022-08-14 10:00:00,24616.68,24766.04,24764.54,24633.88,387.20010588
2022-08-14 09:00:00,24632.53,24793.53,24664.42,24765.11,513.29904271
2022-08-14 08:00:00,24604.14,24895.01,24885.11,24665.42,2714.91025099
2022-08-14 07:00:00,24674.41,25054.1,24686.18,24887.02,6603.44337656
2022-08-14 06:00:00,24594.15,24689.85,24595.7,24686.21,1039.8647511
2022-08-14 05:00:00,24534.19,24626.81,24577.04,24595.73,393.46123297
2022-08-14 04:00:00,24507.61,24651.35,24580.39,24578.11,546.16031202
2022-08-14 03:00:00,24550.82,24637.17,24608.77,24581.44,680.10433313
2022-08-14 02:00:00,24512.2,24627.99,24598.2,24610.29,668.44250936
2022-08-14 01:00:00,24419.83,24650.03,24521.24,24598.16,1529.37563694
2022-08-14 00:00:00,24352.13,24524.97,24456.17,24519.49,452.89769648
2022-08-13 23:00:00,24372.13,24507.04,24397.22,24456.49,388.39682197
2022-08-13 22:00:00,24390.73,24538.1,24509.07,24397.41,364.12269635
2022-08-13 21:00:00,24460.8,24558.9,24494.67,24509.4,351.52532163
2022-08-13 20:00:00,24324.21,24516.75,24406.02,24494.64,437.8322072
2022-08-13 19:00:00,24346.95,24509.35,24463.96,24406.46,456.99346299
2022-08-13 18:00:00,24401.56,24606.49,24579.96,24464.22,510.89739215
2022-08-13 17:00:00,24468.48,24588.57,24498.44,24580.55,497.12225352
2022-08-13 16:00:00,24462.43,24577.33,24523.41,24498.72,460.11043362
2022-08-13 15:00:00,24451.11,24615.23,24484.13,24524.7,489.26337017
2022-08-13 14:00:00,24435.04,24547.48,24473.11,24484.24,425.80865573
2022-08-13 13:00:00,24426.28,24542.85,24457.07,24473.72,637.81431625
2022-08-13 12:00:00,24313.01,24488.8,24447.58,24454.65,427.65705066
2022-08-13 11:00:00,24302.36,24520.6,24513.18,24447.98,545.23346924
2022-08-13 10:00:00,24427.73,24618.73,24599.26,24515.37,539.63390146
2022-08-13 09:00:00,24367.14,24664.6,24416.24,24599.26,606.74648408
2022-08-13 08:00:00,24376.19,24667.85,24584.42,24415.55,592.94043054
2022-08-13 07:00:00,24563.51,24721.65,24668.53,24586.52,445.18919301
2022-08-13 06:00:00,24617.67,24898.91,24724.65,24667.23,866.94564506
2022-08-13 05:00:00,24667.74,24769.44,24741.63,24726.35,583.50586345
2022-08-13 04:00:00,24706.21,24850.0,24811.21,24743.58,622.17804411
2022-08-13 03:00:00,24609.36,24822.51,24695.71,24811.87,1165.64826513
2022-08-13 02:00:00,24526.12,24717.71,24567.65,24695.71,619.70763609
2022-08-13 01:00:00,24451.35,24617.11,24495.29,24569.04,813.43135102
2022-08-13 00:00:00,24345.16,24509.32,24415.08,24499.94,829.600198
2022-08-12 23:00:00,24216.01,24463.01,24252.0,24415.18,1140.26158693
2022-08-12 22:00:00,24084.3,24260.42,24127.38,24251.37,876.2386257
2022-08-12 21:00:00,24101.9,24261.02,24238.45,24125.19,438.49324338
2022-08-12 20:00:00,24057.82,24295.14,24188.5,24239.84,933.8005775
2022-08-12 19:00:00,24130.36,24269.57,24137.42,24188.29,989.3750497
2022-08-12 18:00:00,23979.47,24275.0,24017.56,24137.44,1087.62235529
2022-08-12 17:00:00,23988.25,24064.03,24002.6,24018.56,607.94107642
2022-08-12 16:00:00,23962.93,24093.12,23995.18,23999.99,750.10737935
2022-08-12 15:00:00,23814.98,24020.87,23829.18,23995.77,789.7821396
2022-08-12 14:00:00,23713.56,23887.91,23836.09,23827.01,720.99423729
2022-08-12 13:00:00,23737.06,23918.49,23798.92,23837.71,841.37658095
2022-08-12 12:00:00,23669.94,23828.52,23686.85,23798.91,521.86147326
2022-08-12 11:00:00,23600.01,23823.99,23758.87,23686.66,610.52852795
2022-08-12 10:00:00,23708.08,24008.49,23997.0,23760.23,860.47441057
2022-08-12 09:00:00,23910.81,24166.95,23933.26,23997.05,636.41181261
2022-08-12 08:00:00,23920.73,24009.18,23972.81,23930.48,429.22034072
2022-08-12 07:00:00,23914.63,23995.97,23963.26,23971.32,503.11965546
2022-08-12 06:00:00,23890.98,23999.99,23961.69,23962.39,426.8213416
2022-08-12 05:00:00,23935.26,24064.68,23943.9,23962.91,478.0924237
2022-08-12 04:00:00,23923.8,24061.01,24026.28,23943.15,542.21046216
2022-08-12 03:00:00,23951.2,24077.93,24022.79,24025.75,562.86113118
2022-08-12 02:00:00,23805.22,24110.46,23917.95,24024.71,847.53454877
2022-08-12 01:00:00,23866.32,24013.47,23980.13,23917.95,647.04171326
2022-08-12 00:00:00,23771.54,24020.56,23944.85,23979.11,1001.98030997
2022-08-11 23:00:00,23862.66,23972.69,23903.15,23944.86,901.94501782
2022-08-11 22:00:00,23900.0,24225.06,24196.36,23906.18,1099.24280117
2022-08-11 21:00:00,24056.86,24343.85,24213.14,24191.4,679.12654071
2022-08-11 20:00:00,24047.23,24247.56,24236.73,24214.55,808.04101585
2022-08-11 19:00:00,24091.28,24237.0,24159.14,24233.32,710.34430019
2022-08-11 18:00:00,24092.82,24354.63,24353.38,24156.99,1594.47183446
2022-08-11 17:00:00,24289.63,24429.46,24352.49,24353.51,1069.62714122
2022-08-11 16:00:00,24253.81,24424.94,24353.04,24349.49,1420.47802709
2022-08-11 15:00:00,24290.5,24596.76,24577.68,24354.52,1829.73946995
2022-08-11 14:00:00,24427.92,24883.55,24745.21,24576.8,2599.18638701
2022-08-11 13:00:00,24535.14,24895.88,24877.55,24742.98,2172.13018276
2022-08-11 12:00:00,24550.0,24929.99,24569.77,24877.58,2356.88456228
2022-08-11 11:00:00,24479.17,24689.99,24493.7,24570.4,838.24529066
2022-08-11 10:00:00,24396.12,24534.04,24454.75,24494.37,673.89245576
2022-08-11 09:00:00,24451.79,24550.81,24537.52,24454.76,695.45749455
2022-08-11 08:00:00,24358.47,24568.63,24443.98,24537.52,956.75568687
2022-08-11 07:00:00,24367.13,24751.52,24554.36,24445.0,1131.09132847
2022-08-11 06:00:00,24492.19,24632.36,24572.11,24554.74,962.90052705
2022-08-11 05:00:00,24485.92,24673.92,24532.19,24572.17,1477.86891727
2022-08-11 04:00:00,24295.0,24556.01,24334.52,24532.67,795.04402008
2022-08-11 03:00:00,24214.63,24385.16,24272.14,24334.68,687.71852358
2022-08-11 02:00:00,24201.8,24474.16,24447.68,24272.14,1129.75969815
2022-08-11 01:00:00,24051.88,24499.3,24062.42,24448.76,1881.44970049
2022-08-11 00:00:00,23919.65,24100.68,23959.3,24062.78,1209.95830413
2022-08-10 23:00:00,23827.85,23973.63,23853.34,23962.18,698.51142117
2022-08-10 22:00:00,23814.26,24030.86,23963.21,23853.58,1036.95417263
2022-08-10 21:00:00,23779.0,24224.67,23900.73,23966.47,1121.93661895
2022-08-10 20:00:00,23627.99,23937.74,23643.76,23903.92,832.74202872
2022-08-10 19:00:00,23540.0,23708.32,23601.89,23643.78,975.18379343
2022-08-10 18:00:00,23484.32,23938.34,23921.51,23600.85,1605.28926677
2022-08-10 17:00:00,23825.07,23975.49,23963.68,23921.58,1025.1510464
2022-08-10 16:00:00,23928.57,24094.13,24002.68,23963.57,985.96771143
2022-08-10 15:00:00,23929.86,24088.88,24014.98,24000.08,1290.4070901
2022-08-10 14:00:00,23847.21,24091.04,24027.7,24012.22,1724.86343681
2022-08-10 13:00:00,23880.0,24191.81,24008.81,24028.66,3011.4366024
2022-08-10 12:00:00,23018.07,24080.0,23133.28,24010.23,3962.85534304
2022-08-10 11:00:00,23054.09,23208.6,23070.23,23133.17,759.23188819
2022-08-10 10:00:00,22993.65,23097.65,23088.19,23070.15,526.13307376
2022-08-10 09:00:00,23032.81,23133.35,23110.14,23089.43,429.48453708
2022-08-10 08:00:00,22969.07,23143.21,22969.07,23107.31,530.83896545
2022-08-10 07:00:00,22930.48,23016.64,22944.64,22972.29,451.87209426
2022-08-10 06:00:00,22839.0,22959.9,22907.65,22942.74,298.77897255
2022-08-10 05:00:00,22883.34,22973.85,22948.52,22907.65,341.30293607
2022-08-10 04:00:00,22854.66,23010.44,22869.19,22946.53,507.88225235
2022-08-10 03:00:00,22856.63,22944.86,22917.09,22869.2,453.67364699
2022-08-10 02:00:00,22772.15,22931.69,22894.7,22920.41,797.9895718
2022-08-10 01:00:00,22768.58,22957.45,22779.74,22892.0,940.25474531
2022-08-10 00:00:00,22666.23,23158.32,23158.32,22779.74,1665.75650868
2022-08-09 23:00:00,23140.92,23250.03,23175.85,23158.27,557.11210801
2022-08-09 22:00:00,23132.89,23270.0,23197.82,23175.35,609.49965292
2022-08-09 21:00:00,23132.55,23220.65,23145.86,23199.27,356.48859714
2022-08-09 20:00:00,23057.03,23205.96,23059.82,23145.94,707.11039367
2022-08-09 19:00:00,23012.89,23103.19,23059.91,23061.18,555.95464619
2022-08-09 18:00:00,22989.2,23078.54,23057.0,23058.43,552.6168326
2022-08-09 17:00:00,22976.27,23138.73,23076.03,23059.83,1014.37818179
2022-08-09 16:00:00,22995.12,23125.46,23083.2,23076.41,1115.79709053
2022-08-09 15:00:00,23038.15,23165.06,23104.1,23085.91,1083.48028939
2022-08-09 14:00:00,22871.66,23131.42,23071.37,23106.68,2290.38340217
2022-08-09 13:00:00,23027.8,23326.42,23247.15,23071.65,2524.31933257
2022-08-09 12:00:00,23200.0,23315.07,23269.74,23246.76,1356.8524558
2022-08-09 11:00:00,23190.23,23420.78,23353.52,23269.97,1691.21626242
2022-08-09 10:00:00,23339.1,23533.63,23480.61,23355.74,1661.02358802
2022-08-09 09:00:00,23473.04,23832.98,23780.49,23478.51,1427.12755945
2022-08-09 08:00:00,23773.4,23897.03,23883.02,23781.99,680.24523864
2022-08-09 07:00:00,23818.9,23912.54,23851.41,23883.26,634.05835291
2022-08-09 06:00:00,23760.97,23883.63,23878.14,23853.04,595.38257721
2022-08-09 05:00:00,23855.15,23929.35,23890.94,23876.78,417.93503729
2022-08-09 04:00:00,23797.64,23906.06,23836.19,23890.02,474.8057034
2022-08-09 03:00:00,23783.1,23853.87,23812.14,23836.57,410.92727982
2022-08-09 02:00:00,23631.07,23824.0,23737.01,23813.42,707.86720023
2022-08-09 01:00:00,23707.1,23843.73,23796.75,23737.01,666.32227662
2022-08-09 00:00:00,23732.42,23875.0,23815.68,23796.75,258.17416327
2022-08-08 23:00:00,23757.76,23925.96,23816.75,23815.65,404.72816128
2022-08-08 22:00:00,23678.5,23861.76,23853.25,23816.74,826.35909553
2022-08-08 21:00:00,23764.94,24074.32,24072.09,23853.03,754.59468404
2022-08-08 20:00:00,23912.52,24110.27,23932.42,24068.56,814.61837733
2022-08-08 19:00:00,23795.35,23964.7,23918.22,23932.62,964.96856645
2022-08-08 18:00:00,23881.85,23989.42,23969.7,23921.07,1150.18460913
2022-08-08 17:00:00,23906.74,23997.91,23941.7,23969.71,908.59380534
2022-08-08 16:00:00,23842.77,24012.22,23994.63,23943.12,1371.86222923
2022-08-08 15:00:00,23893.52,24217.44,24153.72,23996.85,1822.73141553
2022-08-08 14:00:00,24081.69,24228.35,24168.58,24150.98,1641.22333947
2022-08-08 13:00:00,24012.05,24222.32,24128.75,24168.51,2008.94049421
2022-08-08 12:00:00,24072.51,24251.08,24171.37,24127.26,1340.7325201
2022-08-08 11:00:00,24017.62,24190.0,24065.84,24170.63,854.003101
2022-08-08 10:00:00,24009.34,24128.6,24093.62,24065.88,967.16849098
2022-08-08 09:00:00,24059.67,24197.7,24139.0,24096.84,981.63356885
2022-08-08 08:00:00,23776.44,24182.18,23816.57,24138.78,1657.17544919
2022-08-08 07:00:00,23689.01,23859.08,23737.06,23816.74,1348.74300148
2022-08-08 06:00:00,23439.05,23793.48,23439.05,23737.07,1647.6895234
2022-08-08 05:00:00,23336.51,23471.47,23344.93,23438.48,581.48480182
2022-08-08 04:00:00,23282.2,23363.3,23309.72,23345.15,283.74096862
2022-08-08 03:00:00,23259.41,23345.81,23306.8,23308.72,342.30792975
2022-08-08 02:00:00,23205.27,23328.77,23222.51,23306.85,427.53900634
2022-08-08 01:00:00,23166.01,23278.88,23268.89,23222.0,474.4281516
2022-08-08 00:00:00,23158.32,23352.98,23180.26,23269.59,517.8808863
2022-08-07 23:00:00,23063.52,23258.92,23250.58,23177.39,601.98238693
2022-08-07 22:00:00,23222.1,23326.87,23314.21,23250.76,616.01919743
2022-08-07 21:00:00,23266.51,23405.02,23269.29,23313.5,595.52272921
2022-08-07 20:00:00,23153.65,23282.03,23166.98,23264.86,311.80302784
2022-08-07 19:00:00,23150.0,23227.5,23220.21,23167.25,291.28495912
2022-08-07 18:00:00,23192.3,23291.39,23244.52,23220.25,363.29690342
2022-08-07 17:00:00,23091.23,23300.0,23097.7,23244.57,562.5051655
2022-08-07 16:00:00,22998.25,23139.64,23024.35,23097.24,279.90135016
2022-08-07 15:00:00,23015.07,23128.6,23124.68,23023.06,311.5512017
2022-08-07 14:00:00,23059.23,23181.97,23160.4,23123.95,300.67485521
2022-08-07 13:00:00,23120.63,23188.32,23120.64,23158.94,310.41634849
2022-08-07 12:00:00,23042.69,23156.3,23042.72,23122.89,368.38808427
2022-08-07 11:00:00,22966.82,23057.57,23002.16,23045.05,169.8818351
2022-08-07 10:00:00,22962.35,23015.72,22980.61,23003.91,128.12112401
2022-08-07 09:00:00,22893.46,22986.24,22927.9,22979.73,237.72594742
2022-08-07 08:00:00,22906.93,23031.13,23021.25,22926.63,282.8400264
2022-08-07 07:00:00,22995.11,23034.38,23011.11,23018.79,175.33513551
2022-08-07 06:00:00,22969.64,23025.68,22975.11,23009.14,159.45374718
2022-08-07 05:00:00,22950.92,23003.76,22957.69,22975.82,191.4301389
2022-08-07 04:00:00,22941.93,23032.41,22997.61,22956.2,331.70084177
2022-08-07 03:00:00,22974.03,23046.0,23003.38,22997.61,331.4597817
2022-08-07 02:00:00,22911.57,23009.89,22917.79,23003.65,210.57325078
2022-08-07 01:00:00,22864.21,22943.89,22895.64,22920.0,491.82286077
2022-08-07 00:00:00,22852.13,23060.19,22960.86,22898.05,673.50137291
2022-08-06 23:00:00,22917.49,23181.73,23180.81,22960.93,863.76109218
2022-08-06 22:00:00,23153.52,23225.26,23185.23,23180.81,336.59938546
2022-08-06 21:00:00,23171.78,23212.82,23177.87,23185.23,229.00175424
2022-08-06 20:00:00,23110.0,23206.1,23191.66,23176.98,352.58577589
2022-08-06 19:00:00,23148.28,23213.04,23188.09,23190.7,325.93123472
2022-08-06 18:00:00,23090.78,23219.63,23136.65,23189.06,484.11464433
2022-08-06 17:00:00,22989.22,23264.69,23159.84,23136.26,718.47403114
2022-08-06 16:00:00,23146.79,23232.94,23207.06,23161.74,335.16193085
2022-08-06 15:00:00,23174.96,23238.81,23228.48,23207.07,284.69937172
2022-08-06 14:00:00,23178.1,23242.01,23197.62,23225.19,233.35137992
2022-08-06 13:00:00,23174.33,23240.56,23179.37,23197.68,279.13571301
2022-08-06 12:00:00,23159.71,23211.72,23163.39,23179.44,219.00317434
2022-08-06 11:00:00,23155.77,23207.58,23185.45,23164.81,195.61825839
2022-08-06 10:00:00,23171.63,23221.67,23173.47,23185.52,217.59822207
2022-08-06 09:00:00,23138.37,23200.33,23156.42,23174.3,262.12777851
2022-08-06 08:00:00,23104.87,23259.84,23209.97,23155.28,496.20516097
2022-08-06 07:00:00,23168.79,23240.87,23193.12,23209.19,310.86074925
2022-08-06 06:00:00,23144.68,23214.31,23198.54,23192.22,218.53384439
2022-08-06 05:00:00,23144.51,23238.43,23212.3,23198.9,394.18305856
2022-08-06 04:00:00,23164.86,23229.17,23174.65,23214.22,250.84973336
2022-08-06 03:00:00,23158.9,23286.69,23269.58,23176.47,483.55229027
2022-08-06 02:00:00,23193.02,23291.14,23226.09,23269.5,397.92074769
2022-08-06 01:00:00,23190.48,23299.98,23267.31,23227.17,513.07921968
2022-08-06 00:00:00,23204.9,23357.19,23320.71,23267.23,882.84389829
2022-08-05 23:00:00,23157.92,23329.5,23250.44,23320.81,999.20442506
2022-08-05 22:00:00,23114.3,23288.9,23114.47,23250.45,1012.70630418
2022-08-05 21:00:00,22984.36,23234.73,22986.03,23114.24,826.74243039
2022-08-05 20:00:00,22844.68,23009.29,22936.96,22986.73,675.71814899
2022-08-05 19:00:00,22777.09,22958.49,22808.48,22937.04,975.76464111
2022-08-05 18:00:00,22755.8,22894.98,22828.81,22808.49,916.78136093
2022-08-05 17:00:00,22803.17,23106.35,23036.02,22828.81,1321.43533717
2022-08-05 16:00:00,22907.05,23071.69,22986.62,23037.26,1468.44165925
2022-08-05 15:00:00,22953.43,23199.65,23172.73,22986.62,1809.11742453
2022-08-05 14:00:00,23017.98,23361.38,23056.78,23175.71,2027.10470063
2022-08-05 13:00:00,22873.98,23100.0,23013.03,23054.54,2004.53150067
2022-08-05 12:00:00,22914.17,23478.58,23411.32,23016.16,2980.64704524
2022-08-05 11:00:00,23151.22,23448.0,23200.27,23411.58,1561.75812351
2022-08-05 10:00:00,23105.9,23257.17,23135.22,23200.05,688.25271749
2022-08-05 09:00:00,23125.0,23192.0,23153.19,23133.09,467.90423193
2022-08-05 08:00:00,23099.71,23259.68,23187.83,23152.66,756.69818552
2022-08-05 07:00:00,23160.6,23296.87,23285.29,23188.48,717.45546215
2022-08-05 06:00:00,23192.01,23432.54,23193.93,23285.58,1136.03164511
2022-08-05 05:00:00,23069.66,23228.5,23157.8,23195.3,749.08161333
2022-08-05 04:00:00,23098.66,23248.03,23175.34,23157.29,783.68763254
2022-08-05 03:00:00,23044.9,23200.0,23047.51,23173.74,710.94733843
2022-08-05 02:00:00,22859.36,23118.85,22890.58,23045.62,633.74630911
2022-08-05 01:00:00,22632.32,22918.59,22635.19,22893.32,792.19460941
2022-08-05 00:00:00,22589.83,22686.49,22624.44,22634.3,729.96008394
2022-08-04 23:00:00,22572.26,22673.64,22625.79,22623.94,758.47482147
2022-08-04 22:00:00,22452.7,22644.78,22497.19,22626.32,1168.43884929
2022-08-04 21:00:00,22485.0,22571.22,22514.19,22497.65,315.95354744
2022-08-04 20:00:00,22450.03,22556.72,22453.5,22511.76,451.20623865
2022-08-04 19:00:00,22428.59,22642.85,22542.49,22449.68,541.90081566
2022-08-04 18:00:00,22392.88,22721.3,22636.39,22543.04,1047.53236731
2022-08-04 17:00:00,22558.8,22660.14,22583.51,22636.48,1272.20871763
2022-08-04 16:00:00,22512.86,22982.6,22933.32,22585.5,1395.60301149
2022-08-04 15:00:00,22766.0,22956.28,22922.26,22933.92,1207.78294127
2022-08-04 14:00:00,22784.14,23143.53,23036.83,22922.17,1758.13951764
2022-08-04 13:00:00,22841.3,23153.88,22900.4,23038.41,1493.91958496
2022-08-04 12:00:00,22743.64,22988.0,22884.08,22901.25,1232.41696563
2022-08-04 11:00:00,22802.05,22927.56,22864.99,22885.74,515.02657931
2022-08-04 10:00:00,22827.34,22963.25,22875.02,22867.29,481.12394466
2022-08-04 09:00:00,22792.94,22916.61,22803.68,22875.01,575.73943968
2022-08-04 08:00:00,22770.78,22955.49,22953.46,22805.56,876.74473931
2022-08-04 07:00:00,22911.69,23033.97,22943.19,22955.89,503.75734047
2022-08-04 06:00:00,22822.55,23189.32,23125.94,22944.18,1108.08279188
2022-08-04 05:00:00,23057.0,23155.35,23091.46,23128.04,462.92401555
2022-08-04 04:00:00,23071.97,23178.03,23100.67,23091.53,402.38208228
2022-08-04 03:00:00,23036.08,23162.05,23138.99,23101.83,743.17928542
2022-08-04 02:00:00,23086.84,23199.91,23150.0,23139.15,896.5681278
2022-08-04 01:00:00,23003.86,23234.29,23010.83,23150.0,1135.30853171
2022-08-04 00:00:00,22796.39,23031.65,22824.88,23011.3,1411.54941171
2022-08-03 23:00:00,22727.0,22939.67,22939.67,22825.0,1701.90781194
2022-08-03 22:00:00,22876.75,23281.73,23274.41,22940.13,1813.62750945
2022-08-03 21:00:00,23254.99,23373.59,23326.68,23274.03,392.38248894
2022-08-03 20:00:00,23250.0,23494.0,23470.03,23326.65,659.39656634
2022-08-03 19:00:00,23424.48,23550.0,23496.5,23468.86,720.96637728
2022-08-03 18:00:00,23361.26,23538.61,23460.39,23497.25,638.24878871
2022-08-03 17:00:00,23406.88,23577.0,23447.91,23458.78,969.59688131
2022-08-03 16:00:00,23261.06,23532.02,23360.62,23448.9,785.14529041
2022-08-03 15:00:00,23262.16,23411.52,23309.87,23360.94,792.80506756
2022-08-03 14:00:00,23210.46,23434.15,23346.13,23309.87,1812.68385896
2022-08-03 13:00:00,23230.94,23404.41,23267.58,23346.57,2110.01177806
2022-08-03 12:00:00,23250.01,23650.96,23411.2,23268.0,2336.34169001
2022-08-03 11:00:00,23296.22,23479.68,23417.66,23408.85,1602.98914661
2022-08-03 10:00:00,23339.46,23448.45,23389.21,23416.64,1405.41273054
2022-08-03 09:00:00,23288.35,23400.47,23299.28,23386.86,1477.66448732
2022-08-03 08:00:00,22993.25,23304.95,22993.3,23299.34,1028.83221658
2022-08-03 07:00:00,22966.22,23060.0,23048.37,22996.04,354.37425227
2022-08-03 06:00:00,22919.52,23081.48,22919.55,23048.39,280.94497671
2022-08-03 05:00:00,22806.95,22963.6,22837.73,22921.28,337.9198787
2022-08-03 04:00:00,22829.99,22904.3,22870.42,22836.98,325.59912805
2022-08-03 03:00:00,22768.68,22885.5,22781.26,22869.79,362.23954413
2022-08-03 02:00:00,22733.17,22863.03,22805.08,22780.44,497.54571877
2022-08-03 01:00:00,22694.56,22836.05,22799.05,22805.08,826.2838104
2022-08-03 00:00:00,22731.24,23076.16,22994.78,22799.11,733.86092586
2022-08-02 23:00:00,22934.42,23139.73,23108.67,22989.4,448.81930602
2022-08-02 22:00:00,23032.23,23156.25,23100.57,23108.67,701.13614536
2022-08-02 21:00:00,22950.02,23149.96,23034.29,23101.54,311.60086719
2022-08-02 20:00:00,22913.98,23064.94,22953.35,23035.19,503.79574674
2022-08-02 19:00:00,22877.3,23100.79,22985.74,22949.66,1228.46927299
2022-08-02 18:00:00,22967.81,23285.77,23192.63,22986.39,718.49377022
2022-08-02 17:00:00,23153.62,23448.66,23388.65,23191.88,859.13961384
2022-08-02 16:00:00,22954.3,23464.78,22984.26,23388.1,1266.58357402
2022-08-02 15:00:00,22814.13,23109.11,23031.67,22981.82,844.91539692
2022-08-02 14:00:00,22675.03,23200.59,22805.89,23033.32,1470.52225442
2022-08-02 13:00:00,22708.43,22896.03,22743.66,22804.43,751.62290745
2022-08-02 12:00:00,22670.54,22918.25,22889.39,22743.13,498.99473648
2022-08-02 11:00:00,22847.99,22977.53,22865.61,22889.39,397.72214316
2022-08-02 10:00:00,22682.61,22878.37,22719.27,22867.13,383.80378243
2022-08-02 09:00:00,22659.06,22848.0,22820.32,22719.24,456.16505466
2022-08-02 08:00:00,22787.76,22915.79,22893.26,22820.31,418.6180072
2022-08-02 07:00:00,22724.48,22923.8,22881.73,22896.59,430.16571134
2022-08-02 06:00:00,22860.49,22940.88,22861.87,22888.14,233.79395991
2022-08-02 05:00:00,22846.07,22914.34,22870.47,22861.56,301.18396727
2022-08-02 04:00:00,22761.76,22908.34,22861.18,22870.47,315.59401612
2022-08-02 03:00:00,22788.0,22928.55,22918.63,22862.11,587.83062177
2022-08-02 02:00:00,22831.88,23082.24,23004.06,22917.98,662.26259425
2022-08-02 01:00:00,22956.65,23254.47,23197.7,23004.8,456.29259185
2022-08-02 00:00:00,23170.8,23464.97,23273.85,23197.32,766.25224764
2022-08-01 23:00:00,23178.9,23424.71,23180.29,23273.86,602.63390775
2022-08-01 22:00:00,22918.87,23200.0,23025.25,23182.04,714.79344764
2022-08-01 21:00:00,22986.85,23140.0,23129.3,23025.26,389.4916947
2022-08-01 20:00:00,22926.7,23142.21,22965.82,23129.79,504.05448737
2022-08-01 19:00:00,22875.0,23057.6,22958.29,22966.37,730.22802832
2022-08-01 18:00:00,22850.0,23002.0,22964.67,22958.29,826.65243225
2022-08-01 17:00:00,22880.76,23217.7,23208.94,22967.99,979.1112238
2022-08-01 16:00:00,23145.41,23363.11,23336.91,23210.13,525.02852631
2022-08-01 15:00:00,23288.51,23470.05,23448.75,23340.38,529.48322114
2022-08-01 14:00:00,23220.33,23518.89,23248.44,23448.75,1216.45262059
2022-08-01 13:00:00,22969.8,23338.98,23146.14,23250.57,1013.82628487
2022-08-01 12:00:00,23130.02,23316.38,23235.19,23146.26,338.66472284
2022-08-01 11:00:00,22952.88,23280.32,23043.5,23237.31,515.17859943
2022-08-01 10:00:00,22981.75,23328.76,23319.21,23042.57,726.25436899
2022-08-01 09:00:00,23269.27,23385.0,23298.77,23320.48,216.12876235
2022-08-01 08:00:00,23278.04,23391.6,23330.81,23298.75,277.32690518
2022-08-01 07:00:00,23123.26,23349.4,23229.8,23332.6,505.51207006
2022-08-01 06:00:00,23163.26,23355.36,23339.06,23229.82,387.2606292
2022-08-01 05:00:00,23287.23,23430.1,23401.89,23337.69,217.46888492
2022-08-01 04:00:00,23356.83,23426.22,23385.25,23402.26,134.4901119
2022-08-01 03:00:00,23324.06,23442.86,23428.13,23385.26,175.50022037
2022-08-01 02:00:00,23383.0,23478.2,23428.09,23430.37,281.70121951
2022-08-01 01:00:00,23340.4,23454.56,23386.68,23428.36,300.15940467
2022-08-01 00:00:00,23268.01,23406.9,23307.44,23386.49,436.08382659
2022-07-31 23:00:00,23291.03,23473.8,23391.56,23307.44,494.78742723
2022-07-31 22:00:00,23240.01,23600.23,23598.97,23392.05,919.3956649
2022-07-31 21:00:00,23535.02,23833.09,23806.24,23598.23,359.16851541
2022-07-31 20:00:00,23782.58,23900.0,23850.44,23806.67,249.69193957
2022-07-31 19:00:00,23708.84,23985.02,23753.64,23852.08,381.78931756
2022-07-31 18:00:00,23354.83,24192.18,23748.46,23755.2,1475.95796022
2022-07-31 17:00:00,23707.16,23791.32,23775.96,23749.6,211.7946735
2022-07-31 16:00:00,23715.1,23824.06,23782.41,23775.91,243.4435337
2022-07-31 15:00:00,23658.4,23796.46,23730.96,23784.22,171.27196667
2022-07-31 14:00:00,23601.34,23846.67,23718.58,23733.08,275.30413393
2022-07-31 13:00:00,23677.93,23837.72,23820.1,23719.13,212.5132011
2022-07-31 12:00:00,23751.83,23872.56,23810.38,23821.28,160.95865918
